Epoch;train_loss;val_loss
0;0.3150655726591746;0.5643242597579956
1;0.2532775824268659;0.4881311058998108
2;0.20735152810811996;0.3664068877696991
3;0.17744117230176926;0.28609275817871094
4;0.1698718716700872;0.3041996955871582
5;0.16895170758167902;0.32855838537216187
6;0.15686019510030746;0.31085118651390076
7;0.1522721325357755;0.2643201947212219
8;0.13113168130318323;0.19736960530281067
9;0.11565603191653888;0.20665496587753296
10;0.11047636345028877;0.16721706092357635
11;0.103199719140927;0.19756260514259338
12;0.09349771837393443;0.14386267960071564
13;0.08222745358943939;0.13099761307239532
14;0.0710086648662885;0.11777820438146591
15;0.06596660676101844;0.13634738326072693
16;0.06078245242436727;0.12405162304639816
17;0.057551403219501175;0.11495858430862427
18;0.05198493724068006;0.1163296103477478
19;0.05427613357702891;0.1273076832294464
20;0.05133249548574289;0.09689542651176453
21;0.04832947192092737;0.09233475476503372
22;0.04575714282691479;0.102475605905056
23;0.04737259695927302;0.08049832284450531
24;0.04809787186483542;0.10232608020305634
25;0.042685361579060555;0.08330408483743668
26;0.04566346916059653;0.09332733601331711
27;0.042517101392149925;0.08404602110385895
28;0.041063847641150154;0.10459685325622559
29;0.04184325039386749;0.09727616608142853
30;0.0512807983905077;0.08907335996627808
31;0.04805320935944716;0.09636376053094864
32;0.043747808784246445;0.0873347595334053
33;0.04239428167541822;0.07646677643060684
34;0.04169346205890179;0.09310418367385864
35;0.04003112638990084;0.07553400844335556
36;0.04026382602751255;0.07785935699939728
37;0.03750185730556647;0.08863027393817902
38;0.03777499869465828;0.07626587152481079
39;0.04064280322442452;0.08613495528697968
40;0.04550329099098841;0.08143573254346848
41;0.04086581493417422;0.0737525075674057
42;0.036869593895971775;0.09194575250148773
43;0.03702801621208588;0.07424190640449524
44;0.03684839295844237;0.09173643589019775
45;0.03646859092017015;0.0696503221988678
46;0.03521869517862797;0.08093667030334473
47;0.034429190990825496;0.08619292080402374
48;0.035936811628441014;0.08425067365169525
49;0.035126461957891784;0.07764087617397308
50;0.03766103026767572;0.08192923665046692
51;0.036871038377285004;0.07086824625730515
52;0.032838206738233566;0.07380297780036926
53;0.034843496046960354;0.08151180297136307
54;0.03340339412291845;0.08459234982728958
55;0.03279458017398914;0.08476383984088898
56;0.03234295919537544;0.07883987575769424
57;0.036526297219097614;0.08894167095422745
58;0.03150529352327188;0.0798455998301506
59;0.03461474925279617;0.0760141983628273
60;0.036271351389586926;0.08551474660634995
61;0.034050154189268746;0.06797908991575241
62;0.03341932687908411;0.07034391909837723
63;0.03304576935867468;0.08074691891670227
64;0.03169440974791845;0.08740037679672241
65;0.03289660966644684;0.07678154855966568
66;0.033240481900672116;0.0723956823348999
67;0.030802923254668713;0.06778158247470856
68;0.0314222676679492;0.07657134532928467
69;0.03022647586961587;0.07536166906356812
70;0.03518080400923888;0.07238683104515076
71;0.03457492683082819;0.07488750666379929
72;0.03218876260022322;0.068724125623703
73;0.02863640741755565;0.06977753341197968
74;0.02989835881938537;0.06711360067129135
75;0.03186433141430219;0.07736924290657043
76;0.03387496837725242;0.07255285978317261
77;0.03327737810711066;0.06307367235422134
78;0.030086713532606762;0.081126868724823
79;0.0326310678695639;0.07779631018638611
80;0.03179245969901482;0.07127587497234344
81;0.029477510911722977;0.06869253516197205
82;0.029768238464991253;0.06875450164079666
83;0.031183494565387566;0.07855730503797531
84;0.02909415339430173;0.06886126846075058
85;0.029122759277621906;0.06864123791456223
86;0.027927833919723827;0.06968675553798676
87;0.02836657191316287;0.0714874193072319
88;0.03058319476743539;0.0731574147939682
89;0.0286704966177543;0.07027488946914673
90;0.03139670193195343;0.07208952307701111
91;0.027876836558183033;0.07008656114339828
92;0.02783460294206937;0.06972923874855042
93;0.027798127382993698;0.0682496577501297
94;0.029367534754176933;0.06763111054897308
95;0.028140252456068993;0.06898025423288345
96;0.02790205056468646;0.0703447237610817
97;0.02793321417023738;0.07199607789516449
98;0.030150297097861767;0.07301174104213715
99;0.030079369122783344;0.06949567049741745
100;0.026968534104526043;0.0673813596367836
101;0.02967150043696165;0.06911318004131317
102;0.027010044703880947;0.0708027333021164
