Epoch;train_loss;val_loss
0;0.22052877893050513;0.2844027876853943
1;0.15871931612491608;0.2338722050189972
2;0.13950952142477036;0.19664330780506134
3;0.11157194276650746;0.1687382459640503
4;0.09294374659657478;0.1598191112279892
5;0.09225475415587425;0.1298321634531021
6;0.07593585178256035;0.13497288525104523
7;0.07245926869412263;0.11360995471477509
8;0.06336636158327262;0.11320079118013382
9;0.05838407017290592;0.10977571457624435
10;0.05849380480746428;0.0873510017991066
11;0.054957398523887;0.10389557480812073
12;0.0571973609427611;0.09613074362277985
13;0.05590075006087621;0.08607500046491623
14;0.0588411328693231;0.0965079739689827
15;0.05387364886701107;0.10966064035892487
16;0.050262232000629105;0.07957030832767487
17;0.051688127840558686;0.08536799252033234
18;0.05018184954921404;0.08973629772663116
19;0.04513599288960298;0.0694853663444519
20;0.04564627818763256;0.07664088159799576
21;0.04706499601403872;0.0681411549448967
22;0.04948782237867514;0.09115177392959595
23;0.04595816942552725;0.055396851152181625
24;0.04060377553105354;0.07044977694749832
25;0.04061061888933182;0.07011663168668747
26;0.04058705146114031;0.06596431881189346
27;0.038095504666368164;0.06561417877674103
28;0.04232299389938513;0.07477067410945892
29;0.037689175456762314;0.048112258315086365
30;0.040735931446154915;0.0661771297454834
31;0.040042294189333916;0.06725296378135681
32;0.03861758547524611;0.05035938322544098
33;0.03628489592423042;0.06495679914951324
34;0.03485957284768423;0.059026818722486496
35;0.03602092433720827;0.04864548146724701
36;0.03550770692527294;0.05089213699102402
37;0.03543940465897322;0.07983852922916412
38;0.03763866486648718;0.043823666870594025
39;0.038695329489807286;0.061510249972343445
40;0.035577812852958836;0.051179639995098114
41;0.032992324170966945;0.0521569661796093
42;0.033008030926187835;0.0438779816031456
43;0.03279590792953968;0.0487060472369194
44;0.031894377122322716;0.04322200268507004
45;0.031362648432453476;0.05044177547097206
46;0.03469756214569012;0.051387444138526917
47;0.0321586529413859;0.05157489329576492
48;0.03182443852225939;0.04211479797959328
49;0.03388917911797762;0.050827231258153915
50;0.032101353630423546;0.045769937336444855
51;0.030357365186015766;0.048656806349754333
52;0.030693758589526016;0.04154551774263382
53;0.0314339737718304;0.04442398622632027
54;0.031148436479270458;0.04638953134417534
55;0.030554185310999554;0.04013209417462349
56;0.03058817610144615;0.03905284032225609
57;0.02763878119488557;0.04442258179187775
58;0.029749879303077858;0.04365657642483711
59;0.031531830318272114;0.038765303790569305
60;0.028025316695372265;0.04998951032757759
61;0.02886592907210191;0.041350118815898895
62;0.02990066756804784;0.04111102968454361
63;0.027580913466711838;0.050865065306425095
64;0.02769681966553132;0.04125448688864708
65;0.026909856746594112;0.03513755276799202
66;0.028393723381062348;0.043847523629665375
67;0.03125417015204827;0.03773801401257515
68;0.03118551739801963;0.04842386767268181
69;0.03176439336190621;0.04255560785531998
70;0.03369067205737034;0.04443617910146713
71;0.03053581900894642;0.03605055809020996
72;0.02829363817969958;0.0458703488111496
73;0.02783899816373984;0.037174660712480545
74;0.028487721768518288;0.04369501769542694
75;0.027120523465176422;0.04683864861726761
76;0.026322259878118832;0.03629053756594658
77;0.027777898435791332;0.03944788873195648
78;0.025523957485953968;0.03950728476047516
79;0.027358099197347958;0.0371616929769516
80;0.02814633430292209;0.04212407022714615
81;0.02648421035458644;0.03773045539855957
82;0.02647568378597498;0.03862936049699783
83;0.025813087821006775;0.040677379816770554
84;0.026622311833004158;0.03624217212200165
85;0.026941866613924503;0.034339211881160736
86;0.02741870190948248;0.04083522781729698
87;0.02667519636452198;0.04100402817130089
88;0.028427661086122196;0.03814849629998207
89;0.0268333638086915;0.037200406193733215
90;0.02731238150348266;0.038000404834747314
91;0.0261372122913599;0.03717449679970741
92;0.027612030195693176;0.03489694744348526
93;0.026477470062673092;0.03430551663041115
94;0.02633056230843067;0.03669023513793945
95;0.02593923080712557;0.03839889168739319
96;0.026527933155496914;0.04176194220781326
97;0.024297605579098065;0.03662596642971039
98;0.02737412539621194;0.03670206665992737
99;0.027991234014431637;0.03787399083375931
100;0.02538154957195123;0.036626994609832764
101;0.02579232274244229;0.035190656781196594
102;0.0260304044932127;0.03474044054746628
103;0.02488638957341512;0.036125414073467255
104;0.027360578378041584;0.03669627383351326
105;0.026329909451305866;0.03625442832708359
106;0.023448315759499867;0.03728647530078888
107;0.02210464235395193;0.03811534494161606
108;0.023394583413998287;0.03808518499135971
109;0.02615909061084191;0.035934288054704666
110;0.023669761916001637;0.03566911816596985
111;0.02491608603547017;0.0356413871049881
112;0.02549212332814932;0.03605863079428673
113;0.026435062910119694;0.03666013479232788
114;0.02455659614255031;0.03640773147344589
115;0.02744064914683501;0.037618398666381836
116;0.023566275524596374;0.03784272447228432
117;0.023991320592661698;0.038041096180677414
118;0.02563931110004584;0.037587907165288925
