Timestamp;Photovoltaik [MWh] Originalauflösungen;Wind Onshore [MWh] Originalauflösungen
2026-03-08 14:00:00;8457.12;591.68
2026-03-08 14:15:00;8129.59;644.29
2026-03-08 14:30:00;7761.47;679.2
2026-03-08 14:45:00;7358.95;739.7
2026-03-08 15:00:00;6930.35;841.07
2026-03-08 15:15:00;6371.99;916.64
2026-03-08 15:30:00;5711.67;927.76
2026-03-08 15:45:00;5029.53;976.56
2026-03-08 16:00:00;4277.89;1033.4
2026-03-08 16:15:00;3508.78;1068.29
2026-03-08 16:30:00;2779.82;1115.39
2026-03-08 16:45:00;2095.52;1156.56
2026-03-08 17:00:00;1471.06;1245.03
2026-03-08 17:15:00;944.76;1395.0
2026-03-08 17:30:00;526.59;1590.75
2026-03-08 17:45:00;228.69;1851.62
2026-03-08 18:00:00;54.98;2126.01
2026-03-08 18:15:00;21.48;2391.91
2026-03-08 18:30:00;17.53;2633.38
2026-03-08 18:45:00;17.03;2856.11
2026-03-08 19:00:00;10.35;3070.55
2026-03-08 19:15:00;6.45;3249.85
2026-03-08 19:30:00;7.46;3402.61
2026-03-08 19:45:00;3.3;3518.32
2026-03-08 20:00:00;2.85;3597.78
2026-03-08 20:15:00;2.73;3652.35
2026-03-08 20:30:00;2.48;3705.8
2026-03-08 20:45:00;2.44;3746.21
2026-03-08 21:00:00;1.98;3787.92
2026-03-08 21:15:00;1.71;3797.96
2026-03-08 21:30:00;1.67;3804.84
2026-03-08 21:45:00;1.67;3805.75
2026-03-08 22:00:00;1.69;3698.91
2026-03-08 22:15:00;1.64;3669.09
2026-03-08 22:30:00;1.69;3600.44
2026-03-08 22:45:00;1.69;3534.31
2026-03-08 23:00:00;1.66;3472.34
2026-03-08 23:15:00;1.98;3419.86
2026-03-08 23:30:00;1.71;3350.57
2026-03-08 23:45:00;1.77;3248.62
2026-03-09 00:00:00;1.71;3134.65
2026-03-09 00:15:00;1.58;3020.62
2026-03-09 00:30:00;1.6;2918.43
2026-03-09 00:45:00;1.62;2826.11
2026-03-09 01:00:00;1.65;2743.68
2026-03-09 01:15:00;1.64;2660.01
2026-03-09 01:30:00;1.68;2595.49
2026-03-09 01:45:00;1.65;2498.99
2026-03-09 02:00:00;1.53;2391.47
2026-03-09 02:15:00;1.51;2279.37
2026-03-09 02:30:00;1.59;2181.32
2026-03-09 02:45:00;1.5;2094.28
2026-03-09 03:00:00;1.53;2022.05
2026-03-09 03:15:00;1.48;1958.46
2026-03-09 03:30:00;1.58;1884.43
2026-03-09 03:45:00;1.72;1817.45
2026-03-09 04:00:00;1.72;1779.82
2026-03-09 04:15:00;2.4;1748.13
2026-03-09 04:30:00;2.41;1701.86
2026-03-09 04:45:00;2.49;1684.6
2026-03-09 05:00:00;2.49;1667.74
2026-03-09 05:15:00;2.5;1644.89
2026-03-09 05:30:00;2.65;1611.63
2026-03-09 05:45:00;3.38;1589.47
2026-03-09 06:00:00;2.83;1560.61
2026-03-09 06:15:00;3.35;1513.25
2026-03-09 06:30:00;18.55;1472.41
2026-03-09 06:45:00;88.74;1420.63
2026-03-09 07:00:00;319.69;1391.76
2026-03-09 07:15:00;680.97;1334.19
2026-03-09 07:30:00;1125.57;1289.25
2026-03-09 07:45:00;1666.34;1253.87
2026-03-09 08:00:00;2331.6;1229.91
2026-03-09 08:15:00;3047.51;1172.19
2026-03-09 08:30:00;3817.28;1082.03
2026-03-09 08:45:00;4598.93;980.43
2026-03-09 09:00:00;5353.38;832.39
2026-03-09 09:15:00;6066.13;678.21
2026-03-09 09:30:00;6759.02;574.21
2026-03-09 09:45:00;7414.11;491.69
2026-03-09 10:00:00;8002.25;413.21
2026-03-09 10:15:00;8559.75;347.47
2026-03-09 10:30:00;9048.68;299.19
2026-03-09 10:45:00;9319.15;258.94
2026-03-09 11:00:00;9548.0;242.58
2026-03-09 11:15:00;9810.58;232.65
2026-03-09 11:30:00;10028.49;226.1
2026-03-09 11:45:00;10131.97;226.35
2026-03-09 12:00:00;10201.31;237.7
2026-03-09 12:15:00;10233.89;254.5
2026-03-09 12:30:00;10187.66;266.9
2026-03-09 12:45:00;10088.82;272.01
2026-03-09 13:00:00;9918.92;281.66
2026-03-09 13:15:00;9688.37;299.49
2026-03-09 13:30:00;9383.7;323.45
2026-03-09 13:45:00;9029.98;344.46
2026-03-09 14:00:00;8596.49;351.35
2026-03-09 14:15:00;8130.84;354.1
2026-03-09 14:30:00;7676.07;350.65
2026-03-09 14:45:00;7158.16;352.17
2026-03-09 15:00:00;6581.55;352.34
2026-03-09 15:15:00;5941.22;365.84
2026-03-09 15:30:00;5286.04;362.55
2026-03-09 15:45:00;4624.9;355.58
2026-03-09 16:00:00;3935.99;356.68
2026-03-09 16:15:00;3260.02;361.74
2026-03-09 16:30:00;2575.93;341.99
2026-03-09 16:45:00;1915.47;335.92
2026-03-09 17:00:00;1340.29;331.26
2026-03-09 17:15:00;870.03;332.42
2026-03-09 17:30:00;497.35;360.22
2026-03-09 17:45:00;232.96;397.31
2026-03-09 18:00:00;80.53;428.85
2026-03-09 18:15:00;38.48;473.13
2026-03-09 18:30:00;28.78;520.61
2026-03-09 18:45:00;25.94;575.11
2026-03-09 19:00:00;18.11;627.31
2026-03-09 19:15:00;15.81;652.21
2026-03-09 19:30:00;13.05;665.75
2026-03-09 19:45:00;7.5;682.28
2026-03-09 20:00:00;9.42;689.85
2026-03-09 20:15:00;7.34;696.12
2026-03-09 20:30:00;2.91;707.35
2026-03-09 20:45:00;2.69;711.94
2026-03-09 21:00:00;2.85;712.3
2026-03-09 21:15:00;2.64;718.46
2026-03-09 21:30:00;2.54;719.24
2026-03-09 21:45:00;2.42;726.04
2026-03-09 22:00:00;2.58;721.45
2026-03-09 22:15:00;2.32;723.71
2026-03-09 22:30:00;2.4;731.22
2026-03-09 22:45:00;2.39;725.66
2026-03-09 23:00:00;2.4;721.24
2026-03-09 23:15:00;2.36;719.13
2026-03-09 23:30:00;2.06;714.61
2026-03-09 23:45:00;1.62;705.41
2026-03-10 00:00:00;2.89;701.89
2026-03-10 00:15:00;1.57;701.58
2026-03-10 00:30:00;1.78;699.54
2026-03-10 00:45:00;1.76;684.35
2026-03-10 01:00:00;2.81;679.74
2026-03-10 01:15:00;1.71;670.39
2026-03-10 01:30:00;1.69;675.95
2026-03-10 01:45:00;1.63;677.21
2026-03-10 02:00:00;1.62;684.62
2026-03-10 02:15:00;1.62;686.66
2026-03-10 02:30:00;1.76;681.35
2026-03-10 02:45:00;1.71;673.98
2026-03-10 03:00:00;1.7;669.85
2026-03-10 03:15:00;1.7;668.34
2026-03-10 03:30:00;1.74;663.86
2026-03-10 03:45:00;1.73;675.56
2026-03-10 04:00:00;1.74;690.17
2026-03-10 04:15:00;2.32;687.73
2026-03-10 04:30:00;2.57;682.49
2026-03-10 04:45:00;2.56;683.75
2026-03-10 05:00:00;2.5;701.45
2026-03-10 05:15:00;2.52;723.34
2026-03-10 05:30:00;2.5;757.96
2026-03-10 05:45:00;2.49;768.54
2026-03-10 06:00:00;2.59;779.62
2026-03-10 06:15:00;3.89;760.2
2026-03-10 06:30:00;11.27;738.37
2026-03-10 06:45:00;75.75;732.18
2026-03-10 07:00:00;312.11;726.63
2026-03-10 07:15:00;666.91;717.45
2026-03-10 07:30:00;1127.51;712.89
2026-03-10 07:45:00;1682.76;743.89
2026-03-10 08:00:00;2334.81;756.29
2026-03-10 08:15:00;3039.9;744.09
2026-03-10 08:30:00;3772.21;741.09
2026-03-10 08:45:00;4520.59;739.19
2026-03-10 09:00:00;5285.97;723.99
2026-03-10 09:15:00;5995.17;674.32
2026-03-10 09:30:00;6649.66;611.57
2026-03-10 09:45:00;7283.2;546.87
2026-03-10 10:00:00;7655.12;471.49
2026-03-10 10:15:00;8090.21;421.41
2026-03-10 10:30:00;8532.31;374.05
2026-03-10 10:45:00;8908.63;352.94
2026-03-10 11:00:00;9153.47;354.25
2026-03-10 11:15:00;9349.49;370.55
2026-03-10 11:30:00;9475.76;385.66
2026-03-10 11:45:00;9602.93;408.82
2026-03-10 12:00:00;9640.7;443.59
2026-03-10 12:15:00;9616.59;502.61
2026-03-10 12:30:00;9502.16;581.59
2026-03-10 12:45:00;9344.08;652.94
2026-03-10 13:00:00;9165.28;720.87
2026-03-10 13:15:00;8895.77;766.66
2026-03-10 13:30:00;8582.01;825.76
2026-03-10 13:45:00;8234.04;921.73
2026-03-10 14:00:00;7805.85;1021.19
2026-03-10 14:15:00;7333.69;1092.68
2026-03-10 14:30:00;6860.19;1166.35
2026-03-10 14:45:00;6401.94;1197.34
2026-03-10 15:00:00;5985.69;1264.78
2026-03-10 15:15:00;5461.49;1237.9
2026-03-10 15:30:00;4838.76;1188.94
2026-03-10 15:45:00;4197.33;1162.54
2026-03-10 16:00:00;3549.31;1157.71
2026-03-10 16:15:00;2911.2;1172.31
2026-03-10 16:30:00;2285.55;1167.93
2026-03-10 16:45:00;1698.58;1171.26
2026-03-10 17:00:00;1174.48;1268.63
2026-03-10 17:15:00;749.24;1314.55
2026-03-10 17:30:00;421.0;1375.5
2026-03-10 17:45:00;198.13;1538.89
2026-03-10 18:00:00;57.5;1685.96
2026-03-10 18:15:00;19.54;1729.5
2026-03-10 18:30:00;20.55;1775.85
2026-03-10 18:45:00;32.48;1882.7
2026-03-10 19:00:00;29.3;2003.91
2026-03-10 19:15:00;15.09;2136.43
2026-03-10 19:30:00;4.73;2220.79
2026-03-10 19:45:00;4.17;2244.15
2026-03-10 20:00:00;15.25;2348.79
2026-03-10 20:15:00;12.51;2549.31
2026-03-10 20:30:00;6.2;2769.29
2026-03-10 20:45:00;4.07;2938.53
2026-03-10 21:00:00;4.93;3033.06
2026-03-10 21:15:00;2.78;3058.0
2026-03-10 21:30:00;2.55;3032.53
2026-03-10 21:45:00;2.52;3093.14
2026-03-10 22:00:00;6.04;3119.4
2026-03-10 22:15:00;2.69;3166.51
2026-03-10 22:30:00;4.11;3294.49
2026-03-10 22:45:00;3.38;3414.33
2026-03-10 23:00:00;2.76;3520.7
2026-03-10 23:15:00;2.47;3618.5
2026-03-10 23:30:00;2.39;3675.97
2026-03-10 23:45:00;2.33;3749.57
2026-03-11 00:00:00;2.69;3792.58
2026-03-11 00:15:00;2.27;3826.22
2026-03-11 00:30:00;2.27;3878.74
2026-03-11 00:45:00;2.31;3968.67
2026-03-11 01:00:00;2.34;4096.87
2026-03-11 01:15:00;2.32;4152.92
2026-03-11 01:30:00;2.38;4255.43
2026-03-11 01:45:00;2.34;4404.71
2026-03-11 02:00:00;2.46;4540.96
2026-03-11 02:15:00;2.35;4609.83
2026-03-11 02:30:00;2.76;4733.95
2026-03-11 02:45:00;2.37;4830.25
2026-03-11 03:00:00;2.37;4896.54
2026-03-11 03:15:00;1.6;5016.85
2026-03-11 03:30:00;1.58;5163.76
2026-03-11 03:45:00;1.49;5276.39
2026-03-11 04:00:00;1.48;5332.47
2026-03-11 04:15:00;1.5;5361.24
2026-03-11 04:30:00;1.55;5430.9
2026-03-11 04:45:00;1.56;5533.3
2026-03-11 05:00:00;1.55;5689.4
2026-03-11 05:15:00;1.55;5786.04
2026-03-11 05:30:00;1.5;5833.02
2026-03-11 05:45:00;1.48;5882.83
2026-03-11 06:00:00;1.53;6147.39
2026-03-11 06:15:00;2.2;6191.14
2026-03-11 06:30:00;15.0;6233.37
2026-03-11 06:45:00;73.85;6322.94
2026-03-11 07:00:00;278.21;6394.39
2026-03-11 07:15:00;544.13;6336.93
2026-03-11 07:30:00;890.56;6256.14
2026-03-11 07:45:00;1334.39;6194.44
2026-03-11 08:00:00;1815.1;6172.25
2026-03-11 08:15:00;2316.09;6148.14
2026-03-11 08:30:00;2848.9;6039.65
2026-03-11 08:45:00;3402.38;5961.61
2026-03-11 09:00:00;3978.89;5835.42
2026-03-11 09:15:00;4478.54;5791.75
2026-03-11 09:30:00;4959.52;5753.56
2026-03-11 09:45:00;5410.71;5774.05
2026-03-11 10:00:00;5762.91;5928.64
2026-03-11 10:15:00;5940.14;6116.3
2026-03-11 10:30:00;6129.59;6276.83
2026-03-11 10:45:00;6293.71;6466.82
2026-03-11 11:00:00;6454.53;6695.16
2026-03-11 11:15:00;6600.12;6716.99
2026-03-11 11:30:00;6671.77;6747.81
2026-03-11 11:45:00;6537.59;6789.95
2026-03-11 12:00:00;6380.04;6841.15
2026-03-11 12:15:00;6198.54;6995.65
2026-03-11 12:30:00;6042.74;7149.4
2026-03-11 12:45:00;5859.58;7278.18
2026-03-11 13:00:00;5671.82;7400.73
2026-03-11 13:15:00;5522.18;7488.2
2026-03-11 13:30:00;5286.7;7553.46
2026-03-11 13:45:00;5060.62;7497.48
2026-03-11 14:00:00;4727.92;7511.97
2026-03-11 14:15:00;4491.49;7467.59
2026-03-11 14:30:00;4145.25;7655.44
2026-03-11 14:45:00;3776.73;7769.21
2026-03-11 15:00:00;3436.28;7768.33
2026-03-11 15:15:00;3082.87;7589.94
2026-03-11 15:30:00;2771.53;7420.67
2026-03-11 15:45:00;2401.87;7335.2
2026-03-11 16:00:00;2030.78;7251.49
2026-03-11 16:15:00;1644.61;7170.28
2026-03-11 16:30:00;1306.53;7036.06
2026-03-11 16:45:00;982.15;7012.33
2026-03-11 17:00:00;703.76;6888.14
2026-03-11 17:15:00;448.11;6639.04
2026-03-11 17:30:00;241.99;6328.02
2026-03-11 17:45:00;104.46;6077.1
2026-03-11 18:00:00;35.82;6018.84
2026-03-11 18:15:00;18.69;5921.4
2026-03-11 18:30:00;14.55;5800.94
2026-03-11 18:45:00;19.71;5681.87
2026-03-11 19:00:00;16.47;5576.82
2026-03-11 19:15:00;16.54;5519.16
2026-03-11 19:30:00;14.97;5572.12
2026-03-11 19:45:00;11.56;5523.69
2026-03-11 20:00:00;14.09;5466.37
2026-03-11 20:15:00;3.48;5488.98
2026-03-11 20:30:00;2.47;5503.75
2026-03-11 20:45:00;3.41;5405.97
2026-03-11 21:00:00;5.86;5348.18
2026-03-11 21:15:00;2.57;5238.23
2026-03-11 21:30:00;2.3;5157.37
2026-03-11 21:45:00;2.28;5106.93
2026-03-11 22:00:00;2.31;4945.7
2026-03-11 22:15:00;2.34;4889.18
2026-03-11 22:30:00;2.49;4825.61
2026-03-11 22:45:00;2.41;4751.86
2026-03-11 23:00:00;2.28;4654.03
2026-03-11 23:15:00;2.25;4627.39
2026-03-11 23:30:00;2.26;4567.52
2026-03-11 23:45:00;2.27;4550.37
2026-03-12 00:00:00;2.23;4504.72
2026-03-12 00:15:00;2.17;4451.65
2026-03-12 00:30:00;2.22;4420.33
2026-03-12 00:45:00;1.84;4391.25
2026-03-12 01:00:00;1.58;4419.69
2026-03-12 01:15:00;1.61;4390.59
2026-03-12 01:30:00;1.62;4443.68
2026-03-12 01:45:00;1.57;4496.5
2026-03-12 02:00:00;1.45;4534.05
2026-03-12 02:15:00;1.4;4545.66
2026-03-12 02:30:00;1.33;4560.03
2026-03-12 02:45:00;1.25;4556.71
2026-03-12 03:00:00;1.26;4502.25
2026-03-12 03:15:00;1.29;4403.17
2026-03-12 03:30:00;1.32;4281.14
2026-03-12 03:45:00;1.35;4201.56
2026-03-12 04:00:00;1.37;4129.27
2026-03-12 04:15:00;1.5;4092.57
2026-03-12 04:30:00;2.12;4033.53
2026-03-12 04:45:00;2.26;3936.42
2026-03-12 05:00:00;2.21;3912.89
2026-03-12 05:15:00;2.37;3944.28
2026-03-12 05:30:00;2.33;4001.75
2026-03-12 05:45:00;2.36;4054.45
2026-03-12 06:00:00;2.41;4197.87
2026-03-12 06:15:00;3.9;4239.05
2026-03-12 06:30:00;15.13;4305.74
2026-03-12 06:45:00;80.66;4303.08
2026-03-12 07:00:00;294.43;4196.36
2026-03-12 07:15:00;627.12;3970.18
2026-03-12 07:30:00;1074.61;3905.55
2026-03-12 07:45:00;1606.08;3831.05
2026-03-12 08:00:00;2240.28;3726.61
2026-03-12 08:15:00;2956.44;3568.63
2026-03-12 08:30:00;3653.47;3391.93
2026-03-12 08:45:00;4359.13;3225.42
2026-03-12 09:00:00;5098.36;3058.42
2026-03-12 09:15:00;5822.42;2975.14
2026-03-12 09:30:00;6466.95;2955.21
2026-03-12 09:45:00;7093.03;3017.5
2026-03-12 10:00:00;7700.65;3154.72
2026-03-12 10:15:00;8226.84;3332.91
2026-03-12 10:30:00;8539.51;3522.93
2026-03-12 10:45:00;8701.05;3613.28
2026-03-12 11:00:00;8803.96;3751.64
2026-03-12 11:15:00;8879.87;3819.2
2026-03-12 11:30:00;8650.99;3984.11
2026-03-12 11:45:00;8563.05;4221.8
2026-03-12 12:00:00;8407.47;4382.17
2026-03-12 12:15:00;8378.87;4461.64
2026-03-12 12:30:00;8406.63;4619.97
2026-03-12 12:45:00;8289.95;4549.53
2026-03-12 13:00:00;8325.46;4623.15
2026-03-12 13:15:00;8248.01;4673.82
2026-03-12 13:30:00;8104.66;4536.82
2026-03-12 13:45:00;8058.88;4612.76
2026-03-12 14:00:00;7944.32;4779.09
2026-03-12 14:15:00;7679.35;4795.34
2026-03-12 14:30:00;7444.3;4978.06
2026-03-12 14:45:00;7103.51;5207.82
2026-03-12 15:00:00;6932.34;5457.99
2026-03-12 15:15:00;6510.38;5631.23
2026-03-12 15:30:00;6043.97;5970.26
2026-03-12 15:45:00;5417.25;6179.72
2026-03-12 16:00:00;4806.8;6118.96
2026-03-12 16:15:00;4126.77;6495.93
2026-03-12 16:30:00;3404.61;6587.14
2026-03-12 16:45:00;2696.64;6552.13
2026-03-12 17:00:00;1991.52;6481.68
2026-03-12 17:15:00;1346.0;6311.3
2026-03-12 17:30:00;789.93;6169.09
2026-03-12 17:45:00;378.99;6158.24
2026-03-12 18:00:00;133.49;6342.03
2026-03-12 18:15:00;38.8;6512.44
2026-03-12 18:30:00;23.55;6697.57
2026-03-12 18:45:00;23.83;6867.65
2026-03-12 19:00:00;14.79;7092.72
2026-03-12 19:15:00;12.3;7324.62
2026-03-12 19:30:00;12.01;7614.05
2026-03-12 19:45:00;8.52;7875.09
2026-03-12 20:00:00;7.84;8149.36
2026-03-12 20:15:00;3.79;8383.68
2026-03-12 20:30:00;3.61;8507.18
2026-03-12 20:45:00;2.67;8493.8
2026-03-12 21:00:00;2.85;8667.08
2026-03-12 21:15:00;2.56;8818.7
2026-03-12 21:30:00;2.73;8807.9
2026-03-12 21:45:00;2.52;8742.6
2026-03-12 22:00:00;3.75;8471.39
2026-03-12 22:15:00;2.51;8531.74
2026-03-12 22:30:00;2.33;8511.04
2026-03-12 22:45:00;1.94;8517.35
2026-03-12 23:00:00;2.59;8629.47
2026-03-12 23:15:00;1.67;8637.87
2026-03-12 23:30:00;1.65;8664.4
2026-03-12 23:45:00;1.7;8644.2
2026-03-13 00:00:00;1.7;8429.44
2026-03-13 00:15:00;1.75;8334.82
2026-03-13 00:30:00;1.74;8325.68
2026-03-13 00:45:00;1.77;8389.45
2026-03-13 01:00:00;1.72;8301.3
2026-03-13 01:15:00;1.72;8188.24
2026-03-13 01:30:00;1.76;8224.93
2026-03-13 01:45:00;1.79;8211.29
2026-03-13 02:00:00;1.72;8329.16
2026-03-13 02:15:00;1.63;8348.18
2026-03-13 02:30:00;1.67;8394.35
2026-03-13 02:45:00;1.65;8447.33
2026-03-13 03:00:00;1.64;8441.31
2026-03-13 03:15:00;1.61;8458.14
2026-03-13 03:30:00;1.62;8560.67
2026-03-13 03:45:00;1.61;8617.11
2026-03-13 04:00:00;1.63;8651.64
2026-03-13 04:15:00;1.63;8793.92
2026-03-13 04:30:00;1.64;8827.9
2026-03-13 04:45:00;1.54;8886.93
2026-03-13 05:00:00;1.56;9038.47
2026-03-13 05:15:00;1.58;9205.24
2026-03-13 05:30:00;1.56;9213.8
2026-03-13 05:45:00;1.49;9401.09
2026-03-13 06:00:00;1.56;10049.58
2026-03-13 06:15:00;4.98;10221.93
2026-03-13 06:30:00;40.49;10423.08
2026-03-13 06:45:00;221.36;10504.79
2026-03-13 07:00:00;618.1;10561.82
2026-03-13 07:15:00;1104.21;10414.95
2026-03-13 07:30:00;1694.17;10291.51
2026-03-13 07:45:00;2342.48;10017.0
2026-03-13 08:00:00;3002.47;10030.81
2026-03-13 08:15:00;3664.4;9992.2
2026-03-13 08:30:00;4317.47;9814.09
2026-03-13 08:45:00;4953.7;9537.48
2026-03-13 09:00:00;5457.7;9059.43
2026-03-13 09:15:00;5757.54;8678.15
2026-03-13 09:30:00;6165.23;8324.23
2026-03-13 09:45:00;6396.11;8043.17
2026-03-13 10:00:00;6580.97;7516.93
2026-03-13 10:15:00;6796.05;7114.31
2026-03-13 10:30:00;7085.04;7015.41
2026-03-13 10:45:00;7229.79;6643.73
2026-03-13 11:00:00;7409.09;6379.2
2026-03-13 11:15:00;7541.49;6305.61
2026-03-13 11:30:00;7546.74;6124.6
2026-03-13 11:45:00;7517.12;5835.16
2026-03-13 12:00:00;7500.6;5738.36
2026-03-13 12:15:00;7390.92;5833.25
2026-03-13 12:30:00;7338.67;5901.74
2026-03-13 12:45:00;7243.83;5825.68
2026-03-13 13:00:00;7185.46;6152.14
2026-03-13 13:15:00;6930.15;6387.83
2026-03-13 13:30:00;6641.65;6407.84
2026-03-13 13:45:00;6325.54;6312.83
2026-03-13 14:00:00;6115.51;6451.39
2026-03-13 14:15:00;5709.09;6506.48
2026-03-13 14:30:00;5217.54;6394.82
2026-03-13 14:45:00;4725.64;6295.74
2026-03-13 15:00:00;4257.28;6245.19
2026-03-13 15:15:00;3815.62;6172.12
2026-03-13 15:30:00;3387.54;5991.13
2026-03-13 15:45:00;2951.44;5929.22
2026-03-13 16:00:00;2569.91;5764.49
2026-03-13 16:15:00;2173.05;5735.75
2026-03-13 16:30:00;1702.56;5655.33
2026-03-13 16:45:00;1273.3;5477.04
2026-03-13 17:00:00;890.71;5330.78
2026-03-13 17:15:00;575.83;5143.31
2026-03-13 17:30:00;334.5;4916.29
2026-03-13 17:45:00;154.27;4733.66
2026-03-13 18:00:00;36.34;4678.18
2026-03-13 18:15:00;13.0;4643.83
2026-03-13 18:30:00;28.74;4624.26
2026-03-13 18:45:00;24.92;4624.68
2026-03-13 19:00:00;31.15;4560.92
2026-03-13 19:15:00;22.91;4475.2
2026-03-13 19:30:00;25.15;4371.58
2026-03-13 19:45:00;13.75;4282.28
2026-03-13 20:00:00;20.57;4191.88
2026-03-13 20:15:00;11.03;4140.14
2026-03-13 20:30:00;6.88;4065.17
2026-03-13 20:45:00;3.58;3979.79
2026-03-13 21:00:00;5.41;3882.71
2026-03-13 21:15:00;3.63;3832.85
2026-03-13 21:30:00;2.57;3747.79
2026-03-13 21:45:00;2.49;3707.89
2026-03-13 22:00:00;4.35;3601.71
2026-03-13 22:15:00;3.1;3541.84
2026-03-13 22:30:00;2.6;3462.65
2026-03-13 22:45:00;2.62;3416.89
2026-03-13 23:00:00;2.59;3409.23
2026-03-13 23:15:00;2.59;3374.94
2026-03-13 23:30:00;2.62;3322.14
2026-03-13 23:45:00;2.56;3289.46
2026-03-14 00:00:00;1.99;3255.87
2026-03-14 00:15:00;1.74;3256.0
2026-03-14 00:30:00;1.76;3263.32
2026-03-14 00:45:00;1.77;3256.0
2026-03-14 01:00:00;1.81;3260.76
2026-03-14 01:15:00;1.77;3256.8
2026-03-14 01:30:00;1.8;3303.42
2026-03-14 01:45:00;1.79;3318.01
2026-03-14 02:00:00;1.82;3250.66
2026-03-14 02:15:00;1.77;3166.73
2026-03-14 02:30:00;1.8;3122.79
2026-03-14 02:45:00;1.76;3019.1
2026-03-14 03:00:00;1.71;2975.33
2026-03-14 03:15:00;1.72;2947.21
2026-03-14 03:30:00;2.46;2909.73
2026-03-14 03:45:00;1.81;2877.58
2026-03-14 04:00:00;1.67;2803.85
2026-03-14 04:15:00;1.64;2760.77
2026-03-14 04:30:00;2.09;2721.65
2026-03-14 04:45:00;2.4;2695.51
2026-03-14 05:00:00;2.32;2718.62
2026-03-14 05:15:00;2.79;2738.38
2026-03-14 05:30:00;2.41;2752.25
2026-03-14 05:45:00;2.46;2729.24
2026-03-14 06:00:00;2.86;2721.31
2026-03-14 06:15:00;7.19;2650.98
2026-03-14 06:30:00;20.03;2539.36
2026-03-14 06:45:00;61.92;2459.36
2026-03-14 07:00:00;160.22;2376.88
2026-03-14 07:15:00;312.36;2365.3
2026-03-14 07:30:00;501.36;2293.55
2026-03-14 07:45:00;719.22;2255.92
2026-03-14 08:00:00;971.16;2158.21
2026-03-14 08:15:00;1267.49;2120.27
2026-03-14 08:30:00;1603.12;2011.76
2026-03-14 08:45:00;1949.73;1912.2
2026-03-14 09:00:00;2318.19;1824.79
2026-03-14 09:15:00;2679.35;1793.72
2026-03-14 09:30:00;3021.67;1770.69
2026-03-14 09:45:00;3317.64;1706.06
2026-03-14 10:00:00;3495.21;1618.62
2026-03-14 10:15:00;3666.46;1561.14
2026-03-14 10:30:00;3816.98;1555.94
2026-03-14 10:45:00;3912.35;1504.85
2026-03-14 11:00:00;3961.07;1447.5
2026-03-14 11:15:00;3903.13;1401.51
2026-03-14 11:30:00;3723.01;1380.09
2026-03-14 11:45:00;3714.08;1326.52
2026-03-14 12:00:00;3711.05;1254.48
2026-03-14 12:15:00;3665.64;1215.06
2026-03-14 12:30:00;3641.54;1214.45
2026-03-14 12:45:00;3618.75;1203.44
2026-03-14 13:00:00;3541.32;1172.67
2026-03-14 13:15:00;3388.28;1174.09
2026-03-14 13:30:00;3213.9;1156.28
2026-03-14 13:45:00;3070.72;1134.45
2026-03-14 14:00:00;2905.01;1128.57
2026-03-14 14:15:00;2745.86;1111.52
2026-03-14 14:30:00;2559.77;1078.75
2026-03-14 14:45:00;2369.31;1080.91
2026-03-14 15:00:00;2240.0;1085.64
2026-03-14 15:15:00;2036.41;1127.08
2026-03-14 15:30:00;1793.58;1115.22
2026-03-14 15:45:00;1574.44;1087.28
2026-03-14 16:00:00;1355.13;1095.3
2026-03-14 16:15:00;1137.79;1080.59
2026-03-14 16:30:00;926.57;1055.83
2026-03-14 16:45:00;715.93;1032.34
2026-03-14 17:00:00;530.18;1028.32
2026-03-14 17:15:00;369.17;1036.33
2026-03-14 17:30:00;230.97;1020.77
2026-03-14 17:45:00;120.42;1012.81
2026-03-14 18:00:00;50.05;991.5
2026-03-14 18:15:00;25.4;995.48
2026-03-14 18:30:00;28.37;992.13
2026-03-14 18:45:00;33.56;1001.51
2026-03-14 19:00:00;28.61;1003.8
2026-03-14 19:15:00;16.99;995.89
2026-03-14 19:30:00;11.12;989.85
2026-03-14 19:45:00;10.7;995.2
2026-03-14 20:00:00;17.0;981.39
2026-03-14 20:15:00;8.51;949.69
2026-03-14 20:30:00;4.94;911.38
2026-03-14 20:45:00;3.29;906.73
2026-03-14 21:00:00;4.54;912.8
2026-03-14 21:15:00;3.17;904.67
2026-03-14 21:30:00;2.91;887.24
2026-03-14 21:45:00;2.52;884.99
2026-03-14 22:00:00;4.11;871.4
2026-03-14 22:15:00;2.6;869.42
2026-03-14 22:30:00;2.92;860.25
2026-03-14 22:45:00;2.51;854.05
2026-03-14 23:00:00;2.74;851.12
2026-03-14 23:15:00;2.48;833.2
2026-03-14 23:30:00;2.57;823.29
2026-03-14 23:45:00;2.71;833.28
2026-03-15 00:00:00;2.44;810.57
2026-03-15 00:15:00;2.49;796.94
2026-03-15 00:30:00;2.06;788.81
2026-03-15 00:45:00;1.73;789.85
2026-03-15 01:00:00;1.83;765.53
2026-03-15 01:15:00;2.06;747.05
2026-03-15 01:30:00;1.94;745.92
2026-03-15 01:45:00;1.81;736.56
2026-03-15 02:00:00;1.73;748.18
2026-03-15 02:15:00;1.9;741.06
2026-03-15 02:30:00;1.84;719.95
2026-03-15 02:45:00;1.88;700.54
2026-03-15 03:00:00;2.03;681.12
2026-03-15 03:15:00;1.64;673.1
