Epoch;train_loss;val_loss
0;0.06649708377091952;0.025455180555582047
1;0.022940436729563855;0.047136545181274414
2;0.019870984789757233;0.019307078793644905
3;0.01770712305211796;0.03274071216583252
4;0.015597475683843752;0.013711497187614441
5;0.015966534684851486;0.014425389468669891
6;0.01423789546737131;0.011000040918588638
7;0.012703985819276774;0.011050179600715637
8;0.013882123856401106;0.014745811000466347
9;0.012281533304320753;0.01822873391211033
10;0.011551654084919477;0.01018917839974165
11;0.01309489735999619;0.022526366636157036
12;0.011481940271860024;0.008925501257181168
13;0.010768200565164662;0.009320426732301712
14;0.010322740420101667;0.010887129232287407
15;0.011386217149677422;0.009824542328715324
16;0.011242676113363145;0.012690353207290173
17;0.010777121260410772;0.008306493982672691
18;0.01170071489001923;0.009137040004134178
19;0.010287021994063596;0.015362507663667202
20;0.010422555105936414;0.009478271007537842
21;0.009887123014777899;0.010067185387015343
22;0.0092619748671873;0.009502075612545013
23;0.009707532761583352;0.007742641493678093
24;0.009819126354073579;0.016293860971927643
25;0.010509344178058629;0.010214168578386307
26;0.009756923292956824;0.008130423724651337
27;0.009198500651795909;0.009288813918828964
28;0.009406462610470798;0.01962006464600563
29;0.008395545004498003;0.008293354883790016
30;0.008191690503461461;0.007350917439907789
31;0.00908817544597078;0.009821298532187939
32;0.009305672597069785;0.009751870296895504
33;0.00852800557337139;0.008474640548229218
34;0.008424189921363064;0.014021099545061588
35;0.00868519523866334;0.009846591390669346
36;0.008206375053082153;0.007144391071051359
37;0.008830245535926155;0.0064739640802145
38;0.008775062454899526;0.006900171283632517
39;0.008337429421514555;0.00885859690606594
40;0.007861985675639139;0.006352638825774193
41;0.00892060006669951;0.007841534912586212
42;0.007995701557517334;0.006840670481324196
43;0.008296685666724478;0.009743131697177887
44;0.00878887577421682;0.012084792368113995
45;0.00802828294207465;0.006815874949097633
46;0.00762082984723713;0.006739233620464802
47;0.00793199547355608;0.00566337862983346
48;0.008132086768043492;0.011671610176563263
49;0.009020075628112228;0.0076639908365905285
50;0.007428446890048261;0.015480242669582367
51;0.0085506275261067;0.009950635954737663
52;0.007534966733798666;0.0068248575553298
53;0.008184066736402939;0.009788306429982185
54;0.008598883776872788;0.007505523506551981
55;0.00781839589131469;0.008533003740012646
56;0.006359837723034873;0.005705452524125576
57;0.006339585035160746;0.005922825541347265
58;0.005906716090152567;0.005170064978301525
59;0.006164462630689706;0.006060107611119747
60;0.005847668841938084;0.005015423521399498
61;0.0063737236306000995;0.00512404041364789
62;0.0061992985275486166;0.0050808945670723915
63;0.006029322637983088;0.008135449141263962
64;0.0060409760818693715;0.005796688608825207
65;0.006386926819412214;0.005348037928342819
66;0.006008440747259642;0.007184966001659632
67;0.006238634520175181;0.005868480075150728
68;0.0064220682559710624;0.006775394082069397
69;0.005582360271803754;0.005373634397983551
70;0.005381111806820867;0.005654536187648773
71;0.005343731971598178;0.00506383553147316
72;0.005639817873191721;0.006690162234008312
73;0.005512697457441322;0.005603100173175335
74;0.0055330055590086386;0.008774330839514732
75;0.005368929323388861;0.005726678296923637
76;0.005362155928522489;0.005115721840411425
77;0.005108352410079876;0.0053352052345871925
78;0.00499388957308289;0.005210811737924814
79;0.005156986755846103;0.0059368968941271305
80;0.004947529982705161;0.0049143400974571705
81;0.005018920059983601;0.0046920753084123135
82;0.0049169556180647805;0.006590690929442644
83;0.004819499886647429;0.004615991376340389
84;0.0050684153058408;0.005061033181846142
85;0.0050281913937860225;0.006337055470794439
86;0.004833941066743068;0.004950616043061018
87;0.004951177129767976;0.005533650983124971
88;0.004865828622571843;0.005092994309961796
89;0.005071377625495617;0.005229168105870485
90;0.0049313338086852485;0.004569746553897858
91;0.005026890861116491;0.005204225890338421
92;0.004678008708892003;0.004631819203495979
93;0.004877277766354382;0.007177375257015228
94;0.004770372511010687;0.005022845230996609
95;0.004752743976050109;0.006144273094832897
96;0.0047583602070105525;0.005231382790952921
97;0.0046459359560548415;0.004585472866892815
98;0.004728626714632759;0.004718422889709473
99;0.004715487437832328;0.004600681364536285
100;0.004581982080982822;0.0047049387358129025
101;0.0045136094778635595;0.005279011093080044
102;0.00441392835335068;0.005603696685284376
103;0.004586557486481121;0.0049491384997963905
104;0.004503681115753387;0.0047053806483745575
105;0.004456394235603511;0.006670087575912476
106;0.004560391653663004;0.0048803165555000305
107;0.004298956891223085;0.004732280969619751
108;0.004506622880416096;0.004583441186696291
109;0.00437140784375721;0.0045781927183270454
110;0.004444648632516136;0.004784203600138426
111;0.0044959354618529105;0.0055112577974796295
112;0.004482946250991861;0.004778926260769367
113;0.004239595583025014;0.004477404989302158
114;0.004396779719687436;0.005114227999001741
115;0.004280675051048539;0.004496230743825436
116;0.004324406203110966;0.00475753890350461
117;0.004328613764746993;0.004867360461503267
118;0.004374481706862461;0.004681186750531197
119;0.004342405694396288;0.004963473416864872
120;0.004386923447216176;0.0050303447060287
121;0.004288478607294273;0.004763375967741013
122;0.004238456718289768;0.004787386395037174
123;0.0042813339376084085;0.005041230469942093
124;0.004218772640188207;0.004556300118565559
125;0.004204812749587702;0.00513455830514431
126;0.004221887134437291;0.004606406204402447
127;0.004278419326270386;0.004701558500528336
128;0.0043209327477083176;0.004477669484913349
129;0.004163408476226735;0.004638615995645523
130;0.004164121842960704;0.004529603291302919
131;0.004174884777726992;0.004530871286988258
132;0.004208422569066005;0.004710794426500797
133;0.004155437064462535;0.004496189299970865
134;0.004302504920523684;0.004910584539175034
135;0.004179190883834688;0.0045134443789720535
136;0.004293211924685341;0.004522489383816719
137;0.004168181177140829;0.0045913029462099075
138;0.004236127025851945;0.004829774610698223
